doctor_id,doctor_name,specialty,clinic_name,city,region,tier,active_flag,last_updated
D1962,Dr Mohamed Ali,Gastroenterology,Shifa Clinic,Dubai,Gulf,C,1,2024-05-17
D1963,Dr Mohamed El-Sayed,Gastroenterology,Care Clinic,Asyut,South,C,1,2024-12-04
D1964,Dr Omar Hassan,Endocrinology,Noor Clinic,Siwa,West,A,1,2025-04-06
D1965,Dr Ali Ali,Pulmonology,Care Clinic,Tanta,North,B,1,2024-08-20
D1966,Dr Hassan Mostafa,Internal Medicine,Life Clinic,Riyadh,Gulf,A,1,2025-01-28
D1967,Dr Hassan Saad,Neurology,Shifa Clinic,Siwa,West,C,1,2024-12-26
D1968,Dr Hassan Saad,Internal Medicine,Noor Clinic,Jeddah,Gulf,B,1,2024-03-22
D1969,Dr Youssef Ali,Internal Medicine,Hope Clinic,Alexandria,North,B,0,2024-01-02
D1970,Dr Omar Hassan,Internal Medicine,Noor Clinic,Asyut,South,A,1,2023-07-11
D1971,Dr Omar Hassan,Neurology,Hope Clinic,Jeddah,Gulf,C,1,2025-03-19
D1972,Dr Mohamed Saad,General Practice,Elite Clinic,Marsa Matruh,West,A,1,2023-11-04
D1973,Dr Hassan Saad,Neurology,Shifa Clinic,Marsa Matruh,West,A,1,2023-04-26
D1974,Dr Ali Ali,Gastroenterology,Care Clinic,Cairo,Central,C,1,2023-09-07
D1975,Dr Youssef Mostafa,ENT,Elite Clinic,Qena,South,B,1,2023-06-26
D1976,Dr Mohamed El-Sayed,Internal Medicine,Noor Clinic,Jeddah,Gulf,A,1,2024-06-06
D1977,Dr Omar Mahmoud,Pulmonology,Care Clinic,Cairo,Central,B,1,2025-05-09
D1978,Dr Ali Ali,Cardiology,Life Clinic,Suez,East,C,1,2023-11-25
D1979,Dr Mohamed Saad,Neurology,Care Clinic,Qena,South,B,1,2025-06-06
D1980,Dr Ali El-Sayed,Pulmonology,Noor Clinic,Siwa,West,B,1,2024-05-24
D1981,Dr Mohamed Saad,Pediatrics,Life Clinic,Cairo,Central,A,1,2025-03-06
D1982,Dr Khaled Mostafa,Pediatrics,Hope Clinic,Suez,East,B,1,2023-12-16
D1983,Dr Ali Saad,ENT,Hope Clinic,Suez,East,C,1,2025-06-11
D1984,Dr Khaled Mostafa,Pulmonology,Hope Clinic,Jeddah,Gulf,B,1,2024-05-16
D1985,Dr Khaled Mostafa,Gastroenterology,Hope Clinic,Cairo,Central,C,0,2025-06-14
D1986,Dr Khaled Hassan,Neurology,Shifa Clinic,Sohag,South,C,1,2023-12-23
D1987,Dr Mohamed Mostafa,Gastroenterology,Care Clinic,Giza,Central,B,1,2024-11-05
D1988,Dr Hassan Mahmoud,Endocrinology,Care Clinic,Riyadh,Gulf,C,1,2024-07-09
D1989,Dr Mohamed Hassan,Internal Medicine,Hope Clinic,Marsa Matruh,West,C,1,2024-10-15
D1990,Dr Mohamed Ali,Pulmonology,Noor Clinic,Riyadh,Gulf,C,1,2024-01-19
D1991,Dr Ahmed Mahmoud,ENT,Life Clinic,Riyadh,Gulf,C,1,2024-09-12
D1992,Dr Youssef Ali,Cardiology,Hope Clinic,Siwa,West,A,1,2023-09-18
D1993,Dr Youssef Saad,General Practice,Noor Clinic,Giza,Central,C,1,2023-02-22
D1994,Dr Mohamed El-Sayed,ENT,Shifa Clinic,Cairo,Central,B,1,2023-05-24
D1995,Dr Mohamed El-Sayed,Internal Medicine,Elite Clinic,Alexandria,North,B,1,2023-10-02
D1996,Dr Ahmed El-Sayed,Endocrinology,Shifa Clinic,Riyadh,Gulf,A,1,2023-03-03
D1997,Dr Hassan Mostafa,Gastroenterology,Shifa Clinic,Giza,Central,B,1,2024-09-25
D1998,Dr Ali Hassan,Endocrinology,Care Clinic,Giza,Central,B,1,2023-11-21
D1999,Dr Hassan Saad,General Practice,Hope Clinic,Marsa Matruh,West,C,0,2023-04-04
D2000,Dr Mohamed Ali,Internal Medicine,Hope Clinic,Suez,East,A,1,2023-08-15
